Schlüssel;Straftat;Januar;Februar;März;April;Mai;Juni;Juli;August;September;Oktober;November;Dezember;Jahr
232420;Nachstellung (Stalking) § 238, Abs. 2 StGB;11;16;11;19;14;19;11;9;9;19;12;8;2017
232430;Nachstellung (Stalking) § 238, Abs. 3 StGB;0;0;1;0;0;0;1;0;0;2;1;1;2017
232500;Zwangsheirat § 237 StGB;12;3;4;6;4;8;5;2;11;6;6;4;2017
233000;Erpresserischer Menschenraub § 239a StGB;5;7;8;5;8;5;5;2;5;2;4;5;2017
233079;Sonstiger erpresserischer Menschenraub;5;7;7;5;7;5;5;2;5;2;4;5;2017
233100;Erpresserischer Menschenraub i.V.m. Raubüberfall auf Geldinstitute, Postfilialen und -agenturen;0;0;1;0;0;0;0;0;0;0;0;0;2017
233200;Erpresserischer Menschenraub i.V.m. Raubüberfall auf sonstige Zahlstellen und Geschäfte;0;0;0;0;1;0;0;0;0;0;0;0;2017
233300;Erpresserischer Menschenraub i.V.m. Raubüberfall auf Geld- und Werttransporte;0;0;0;0;0;0;0;0;0;0;0;0;2017
234000;Geiselnahme § 239b StGB;3;1;4;1;1;1;1;2;3;3;3;5;2017
234079;Sonstige Geiselnahme;3;1;4;1;1;1;0;2;3;3;3;5;2017
234100;Geiselnahme i.V.m. Raubüberfall auf Geldinstitute, Postfilialen und -agenturen;0;0;0;0;0;0;0;0;0;0;0;0;2017
234200;Geiselnahme i.V.m. Raubüberfall auf sonstige Zahlstellen und Geschäfte;0;0;0;0;0;0;1;0;0;0;0;0;2017
234300;Geiselnahme i.V.m. Raubüberfall auf Geld- und Werttransporte;0;0;0;0;0;0;0;0;0;0;0;0;2017
235000;Angriff auf den Luft- und Seeverkehr § 316c StGB;0;0;0;0;0;0;0;0;0;0;0;0;2017
236000;Menschenhandel zum Zweck der sexuellen Ausbeutung § 232 StGB;5;7;2;2;2;2;4;3;2;1;2;0;2017
236100;Menschenhandel zum Zweck der sexuellen Ausbeutung § 232 Abs. 1 StGB;3;4;2;0;1;0;4;2;1;1;2;0;2017
236200;Menschenhandel z.N.v. Kindern zum Zweck der sexuellen Ausbeutung § 232 Abs.3 Nr. 1 StGB;0;0;0;0;0;0;0;0;0;0;0;0;2017
236300;Menschenhandel zum Zweck der sexuellen Ausbeutung § 232 Abs.3 Nr. 2 StGB;0;0;0;0;1;0;0;0;0;0;0;0;2017
236400;Gewerbs- oder bandenmäßiger Menschenhandel zum Zweck der sexuellen Ausbeutung § 232 Abs.3 Nr. 3 StGB;1;1;0;1;0;0;0;0;0;0;0;0;2017
236500;Menschenhandel zum Zweck der sexuellen Ausbeutung § 232 Abs. 4 StGB;1;2;0;1;0;2;0;1;1;0;0;0;2017
237000;Menschenhandel zum Zweck der Ausbeutung der Arbeitskraft § 233 StGB;2;0;0;0;1;0;0;2;1;0;1;0;2017
237100;Menschenhandel zum Zweck der Ausbeutung der Arbeitskraft § 233 Abs. 1 StGB;2;0;0;0;1;0;0;1;1;0;1;0;2017
237200;Menschenhandel z.N.v. Kindern zum Zweck der Ausbeutung der Arbeitskraft § 233 Abs. 3 mit Verweis auf § 232 Abs. 3 Nr. 1 StGB;0;0;0;0;0;0;0;0;0;0;0;0;2017
237300;Menschenhandel zum Zweck der Ausbeutung der Arbeitskraft § 233 Abs. 3 mit Verweis auf § 232 Abs. 3 Nr. 2 StGB;0;0;0;0;0;0;0;1;0;0;0;0;2017
237400;Gewerbs- oder bandemäßiger Menschenhandel zum Zweck der Ausbeutung der Arbeitskraft § 233 Abs. 3 mit Verweis auf § 232 Abs. 3 Nr. 3 StGB;0;0;0;0;0;0;0;0;0;0;0;0;2017
237500;Menschenhandel zum Zweck der Ausbeutung der Arbeitskraft § 233 Abs. 3 mit Verweis auf § 232 Abs. 4 StGB;0;0;0;0;0;0;0;0;0;0;0;0;2017
238000;Förderung des Menschenhandel § 233a StGB;0;0;0;0;0;0;0;3;0;0;0;0;2017
238100;Förderung des Menschenhandel § 233a Abs. 1 StGB i.V.m. Menschenhandel zum Zweck der sexuellen Ausbeutung § 232 StGB;0;0;0;0;0;0;0;3;0;0;0;0;2017
238200;Förderung des Menschenhandels § 233a Abs. 1 StGB i.V.m. Menschenhandel zum Zweck der Ausbeutung der Arbeitskraft § 233 StGB;0;0;0;0;0;0;0;0;0;0;0;0;2017
238300;Förderung des Menschenhandels § 233a Abs. 2 StGB i.V.m. Menschenhandel zum Zweck der sexuellen Ausbeutung § 232 StGB;0;0;0;0;0;0;0;0;0;0;0;0;2017
238400;Förderung des Menschenhandels § 233a Abs. 2 StGB i.V.m. Menschenhandel zum Zweck der Ausbeutung der Arbeitskraft § 233 StGB;0;0;0;0;0;0;0;0;0;0;0;0;2017
239000;Menschenhandel, Zwangsprostitution, Zwangsarbeit, Ausbeutung der Arbeitskraft und Ausbeutung unter Ausnutzung einer Freiheitsberaubung §§ 232, 232a, 232b, 233, 233a StGB;34;42;40;29;26;31;29;21;18;31;26;25;2017
239100;Menschenhandel § 232 StGB;13;10;16;13;13;21;14;12;8;19;11;12;2017
239110;"Handel zum Zweck der Ausbeutung bei Ausübung der Prostitution, der Vornahme sexueller Handlungen § 232 Abs. 1, Nr. 1a; Abs. 2 in Bezug auf Abs. 1 Nr. 1a; Abs. 3 Nr. 1 bis 3 in Bezug auf Abs. 1, Nr. 1a; Abs. 4 in Bezug auf Abs. 1 Nr. 1a StGB";12;10;15;12;10;19;12;10;8;18;10;8;2017
239120;"Handel zum Zweck der Ausbeutung durch eine Beschäftigung § 232 StGB Abs. 1, Nr. 1 b); Abs. 2 in Bezug auf Abs. 1 Nr. 1b); Abs. 3 Nr. 1 bis 3 in Bezug auf Abs. 1, Nr. 1b); Abs. 4 in Bezug auf Abs. 1 Nr. 1b) StGB";1;0;1;1;3;0;1;1;0;0;1;3;2017
239130;"Handel zum Zweck der Ausbeutung bei der Ausübung der Bettelei § 232 Abs. 1, Nr. 1 c); Abs. 2 in Bezug auf Abs. 1, Nr. 1 c); Abs. 3 Nr. 1 bis 3 in Bezug auf Abs. 1, Nr. 1c); Abs. 4 in Bezug auf Abs. 1, Nr. 1c) StGB";0;0;0;0;0;2;1;0;0;0;0;0;2017
239140;"Handel zum Zweck der Ausbeutung bei der Begehung von mit Strafe bedrohten Handlungen § 232 StGB Abs. 1, Nr. 1d); Abs. 2 in Bezug auf Abs. 1 Nr. 1d); Abs. 3 Nr. 1 bis 3 in Bezug auf Abs. 1, Nr. 1d); Abs. 4 in Bezug auf Abs. 1 Nr. 1d) StGB";0;0;0;0;0;0;0;1;0;1;0;1;2017
239150;"Handel zum Zweck des Haltens einer Person in Sklaverei, Leibeigenschaft, Schuldknechtschaft o.ä. § 232 Abs. 1, Nr. 2; Abs. 2 in Bezug auf Abs. 1 Nr. 2; Abs. 3 Nr. 1 bis 3 in Bezug auf Abs. 1, Nr. 2; Abs. 4 in Bezug auf Abs. 1, Nr. 2 StGB";0;0;0;0;0;0;0;0;0;0;0;0;2017
239160;"Handel zum Zweck der rechtswidrigen Organentnahme § 232 Abs. 1, Nr. 3; Abs. 2 in Bezug auf Abs. 1, Nr. 3; Abs. 3 Nr. 1 bis 3 in Bezug auf Abs. 1, Nr. 3; Abs. 4 in Bezug auf Abs. 1, Nr. 3 StGB";0;0;0;0;0;0;0;0;0;0;0;0;2017
239200;Zwangsprostitution § 232a StGB;16;8;23;12;10;9;13;9;9;12;13;12;2017
239210;Veranlassen zur Aufnahme oder Fortsetzung der Prostitution oder zu sexuellen Handlungen, durch die eine Person ausgebeutet wird § 232a Abs. 1 bis 5 StGB;16;8;21;12;10;9;13;9;8;11;12;11;2017
239220;Entgeltliche Inanspruchnahme sexueller Handlungen eines Menschenhandelsopfers unter Ausnutzung der Zwangslage oder Hilflosigkeit § 232a Abs. 6 StGB;0;0;2;0;0;0;0;0;1;1;1;1;2017
239300;Zwangsarbeit § 232b StGB;2;0;1;1;1;0;2;0;0;0;0;1;2017
239310;"Veranlassen zur Aufnahme einer ausbeuterischen Beschäftigung § 232b Abs. 1, Nr. 1; Abs. 2 in Bezug auf Abs. 1, Nr. 1; Abs. 3 Nr. 1; Abs. 4 Nr. 1 StGB";0;0;1;1;1;0;1;0;0;0;0;0;2017
239320;"Veranlassen sich in Sklaverei, Leibeigenschaft, Schuldknechtschaft o.ä. zu begeben § 232b Abs. 1, Nr. 2; Abs. 2 in Bezug auf Abs. 1, Nr. 2; Abs. 3 Nr. 2; Abs. 4 Nr. 2 StGB";0;0;0;0;0;0;1;0;0;0;0;1;2017
239330;"Veranlassen zur Aufnahme oder Fortsetzung der Bettelei, durch die die Person ausgebeutet wird § 232b Abs. 1, Nr. 3; Abs. 2 in Bezug auf Abs. 1, Nr. 3; Abs. 3 Nr. 3; Abs. 4 Nr. 3 StGB";2;0;0;0;0;0;0;0;0;0;0;0;2017
239400;Ausbeutung der Arbeitskraft § 233 StGB;3;23;0;3;1;1;0;0;0;0;1;0;2017
239410;"Ausbeutung durch eine Beschäftigung § 233 Abs. 1, Nr. 1; Abs. 2 in Fällen von Abs. 1 Nr. 1; Abs. 3 in Fällen von Abs. 1 Nr. 1; Abs. 4 in Bezug auf Abs. 1, Nr. 1; Abs. 5 in Bezug auf Abs. 1 Nr. 1 StGB";3;23;0;3;1;1;0;0;0;0;1;0;2017
239420;"Ausbeutung bei der Ausübung der Bettelei § 233 Abs. 1, Nr. 2; Abs. 2 in Fällen von Abs. 1 Nr. 2; Abs. 3 in Fällen von Abs. 1 Nr. 2; Abs. 4 in Bezug auf Abs. 1, Nr. 2 StGB";0;0;0;0;0;0;0;0;0;0;0;0;2017
239430;"Ausbeutung bei der Begehung von mit Strafe bedrohten Handlungen § 233 Abs. 1, Nr. 3; Abs. 2 in Fällen von Abs. 1 Nr. 3; Abs. 3 in Fällen von Abs. 1 Nr. 3; Abs. 4 in Bezug auf Abs. 1, Nr. 3 StGB";0;0;0;0;0;0;0;0;0;0;0;0;2017
239500;Ausbeutung unter Ausnutzung einer Freiheitsberaubung § 233a StGB;0;1;0;0;1;0;0;0;1;0;1;0;2017
239510;"Ausbeutung bei Ausübung der Prostitution § 233a Abs. 1, Nr. 1; Abs. 2 in Bezug auf Abs. 1 Nr. 1; Abs. 3 in Bezug auf Abs. 1 Nr. 1; Abs. 4 in Bezug auf Abs. 1 Nr. 1 StGB";0;1;0;0;1;0;0;0;1;0;1;0;2017
239520;"Ausbeutung durch eine Beschäftigung nach § 232 Abs. 1 Satz 2 StGB (gem. § 233a Abs. 1, Nr. 2; Abs. 2 in Bezug auf Abs. 1 Nr. 2; Abs. 3 in Bezug auf Abs. 1 Nr. 2; Abs. 4 in Bezug auf Abs. 1 Nr. 2 StGB)";0;0;0;0;0;0;0;0;0;0;0;0;2017
239530;"Ausbeutung bei der Ausübung der Bettelei § 233a Abs. 1, Nr. 3; Abs. 2 in Bezug auf Abs. 1 Nr. 3; Abs. 3 in Bezug auf Abs. 1 Nr. 3; Abs. 4 in Bezug auf Abs. 1 Nr. 3 StGB";0;0;0;0;0;0;0;0;0;0;0;0;2017
239540;"Ausbeutung bei der Begehung von mit Strafe bedrohten Handlungen § 233a Abs. 1, Nr. 4; Abs. 2 in Bezug auf Abs. 1 Nr. 4; Abs. 3 in Bezug auf Abs. 1 Nr. 4; Abs. 4 in Bezug auf Abs. 1 Nr. 4 StGB";0;0;0;0;0;0;0;0;0;0;0;0;2017
3***00;Diebstahl ohne erschwerende Umstände §§ 242, 247, 248a-c StGB und zwar:;85244;87343;100422;90063;100411;100951;102349;95624;94161;93245;92441;84637;2017
3.00E+100;Einfacher Diebstahl von Kraftwagen einschl. unbefugte Ingebrauchnahme;520;456;528;566;558;590;598;605;536;622;549;433;2017
3.00E+200;Einfacher Diebstahl von Mopeds und Krafträdern einschl. unbefugte Ingebrauchnahme;159;214;317;330;439;512;457;430;389;412;302;207;2017
3.00E+300;Einfacher Diebstahl von Fahrrädern einschl. unbefugte Ingebrauchnahme;1902;2299;3537;3703;4973;5546;5699;4975;4675;4313;3077;2116;2017
3**400;Einfacher Diebstahl von Schusswaffen;17;17;12;18;14;9;19;15;14;9;14;10;2017
3**500;Einfacher Diebstahl von unbaren Zahlungsmitteln;7950;8590;9691;8517;9111;9134;9627;8330;8213;8396;8330;8471;2017
3**700;Einfacher Diebstahl von/aus Automaten;145;145;158;156;161;157;155;147;166;154;157;124;2017
3**800;Einfacher Diebstahl von Antiquitäten, Kunst- und sakralen Gegenständen;42;29;60;60;68;63;79;57;73;82;53;52;2017
300000;Sonstiger einfacher Diebstahl §§ 242, 247, 248a-c StGB;20602;21646;25378;23597;28067;29106;28835;27267;25781;25146;23334;21358;2017
300010;Sonstiger einfacher Diebstahl §§ 242, 247, 248a StGB;20230;21278;24955;23226;27645;28693;28407;26872;25430;24771;22955;21036;2017
300040;Unbefugter Gebrauch eines sonstigen Fahrzeuges § 248b StGB;62;75;70;91;97;115;101;100;72;82;79;52;2017
300050;Entziehung elektrischer Energie § 248c StGB;310;293;353;280;325;298;327;295;279;293;300;270;2017
300100;Einfacher Diebstahl von Kraftwagen einschl. unbefugter Ingebrauchnahme;502;447;511;558;542;576;585;592;522;610;529;422;2017
300110;Einfacher Diebstahl von Kraftwagen;259;252;251;273;279;298;288;327;272;292;285;188;2017
300140;Unbefugter Gebrauch von Kraftwagen;243;195;260;285;263;278;297;265;250;318;244;234;2017
300200;Einfacher Diebstahl von Mopeds und Krafträdern einschl. unbefugter Ingebrauchnahme;155;210;308;322;436;506;451;425;387;404;299;205;2017
300210;Einfacher Diebstahl von Mopeds und Krafträdern;142;188;280;295;398;434;386;379;344;354;265;182;2017
300240;Unbefugter Gebrauch von Mopeds und Krafträdern;13;22;28;27;38;72;65;46;43;50;34;23;2017
300300;Einfacher Diebstahl von Fahrrädern einschl. unbefugter Ingebrauchnahme;1668;2035;3157;3337;4492;5100;5226;4539;4284;3909;2730;1848;2017
300310;Einfacher Diebstahl von Fahrrädern;1615;1965;3075;3236;4374;4953;5060;4416;4141;3793;2654;1783;2017
300340;Unbefugter Gebrauch von Fahrrädern;53;70;82;101;118;147;166;123;143;116;76;65;2017
300400;Einfacher Diebstahl von Schusswaffen;9;9;7;10;8;6;8;9;10;5;4;6;2017
300500;Einfacher Diebstahl von unbaren Zahlungsmitteln;2649;2716;3379;2898;3270;3308;3416;2984;2870;2921;2656;2555;2017
300700;Einfacher Diebstahl von/aus Automaten;123;128;137;134;138;138;128;130;144;138;132;94;2017
300800;Einfacher Diebstahl von Antiquitäten, Kunst- und sakralen Gegenständen;27;20;43;47;57;56;69;43;55;64;41;42;2017
305*00;Einfacher Diebstahl in/aus Banken, Sparkassen, Postfilialen und -agenturen und dergleichen;229;213;260;199;211;211;203;212;172;188;203;215;2017
305000;Einfacher Diebstahl in/aus Banken, Sparkassen, Postfilialen und -agenturen und dergleichen von sonstigem Gut;212;195;235;171;186;193;176;189;156;175;177;197;2017
305500;Einfacher Diebstahl in/aus Banken, Sparkassen, Postfilialen und -agenturen und dergleichen von unbaren Zahlungsmitteln;17;18;25;28;25;18;27;23;16;13;26;18;2017
310*00;Einfacher Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen;2972;2884;3364;2617;3137;3070;2998;2723;2948;2766;3000;2389;2017
310000;Einfacher Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von sonstigem Gut;2543;2506;2873;2264;2707;2615;2569;2322;2559;2325;2607;2025;2017
310100;Einfacher Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Kraftwagen;12;7;12;6;9;10;5;8;8;8;9;5;2017
310200;Einfacher Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Mopeds und Krafträdern;4;4;9;8;3;6;6;5;2;8;3;2;2017
310300;Einfacher Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Fahrrädern;28;35;52;55;74;65;46;48;53;46;41;35;2017
310400;Einfacher Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Schusswaffen;1;1;2;0;1;0;2;0;0;1;0;2;2017
310500;Einfacher Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von unbaren Zahlungsmitteln;368;323;405;272;331;361;355;330;313;364;321;308;2017
310700;Einfacher Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von/aus Automaten;12;4;8;8;6;10;7;6;3;6;13;8;2017
310800;Einfacher Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Antiquitäten, Kunst- und sakralen Gegenständen;4;4;3;4;6;3;8;4;10;8;6;4;2017
315*00;Einfacher Diebstahl in/aus Gaststätten, Kantinen, Hotels und Pensionen;2582;2747;2442;2347;2260;1990;2469;2079;2249;2444;2273;2550;2017
315000;Einfacher Diebstahl in/aus Gaststätten, Kantinen, Hotels und Pensionen von sonstigem Gut;1965;2122;1885;1834;1758;1575;1887;1641;1731;1857;1754;1959;2017
315500;Einfacher Diebstahl in/aus Gaststätten, Kantinen, Hotels und Pensionen von unbaren Zahlungsmitteln;607;612;544;499;485;406;562;427;499;577;507;569;2017
315700;Einfacher Diebstahl in/aus Gaststätten, Kantinen, Hotels und Pensionen von/aus Automaten;10;13;13;14;17;9;20;11;19;10;12;22;2017
325*00;Einfacher Diebstahl in/aus Kiosken, Warenhäusern, Verkaufsräumen, Selbstbedienungsläden, Schaufenstern, Schaukästen und Vitrinen darunter:;30156;29408;33733;28161;30043;29461;29756;28485;28964;28328;31770;28896;2017
325000;Einfacher Diebstahl in/aus Kiosken, Warenh., Verkaufsräumen pp. von sonstigem Gut;1650;1654;1879;1611;1754;1786;1831;1727;1628;1667;1658;1556;2017
325300;Einfacher Diebstahl in/aus Kiosken, Warenh., Verkaufsräumen pp. von Fahrrädern;13;14;13;17;17;17;20;16;18;21;16;11;2017
325500;Einfacher Diebstahl in/aus Kiosken, Warenh., Verkaufsräumen pp. von unbaren Zahlungsmitteln;645;752;804;700;709;739;723;688;668;652;734;697;2017
326*00;Einfacher Ladendiebstahl;27848;26988;31037;25833;27563;26919;27182;26054;26650;25988;29362;26632;2017
326000;Einfacher Ladendiebstahl von sonstigem Gut;27836;26967;31009;25807;27533;26887;27153;26033;26606;25960;29339;26613;2017
326300;Einfacher Ladendiebstahl von Fahrrädern;12;21;28;26;30;32;29;21;44;28;23;19;2017
335*00;Einfacher Diebstahl in/aus Wohnungen;3919;3620;4174;3829;4322;4281;4231;4191;3885;3770;3472;3177;2017
335000;Einfacher Diebstahl in/aus Wohnungen von sonstigem Gut;3667;3377;3893;3566;4008;3968;3896;3881;3613;3521;3241;2931;2017
335400;Einfacher Diebstahl in/aus Wohnungen von Schusswaffen;7;7;3;8;5;3;9;6;4;3;10;2;2017
335500;Einfacher Diebstahl in/aus Wohnungen von unbaren Zahlungsmitteln;234;231;264;246;304;306;324;294;260;236;215;238;2017
335800;Einfacher Diebstahl in/aus Wohnungen von Antiquitäten, Kunst- und sakralen Gegenständen;11;5;14;9;5;4;2;10;8;10;6;6;2017
340*00;Einfacher Diebstahl in/aus Boden-, Kellerräumen und Waschküchen;825;787;1001;878;954;937;989;991;884;943;979;770;2017
340000;Einfacher Diebstahl in/aus Boden-, Kellerräumen und Waschküchen von sonstigem Gut;644;593;714;610;594;605;611;640;608;634;712;567;2017
340300;Einfacher Diebstahl in/aus Boden-, Kellerräumen und Waschküchen von Fahrrädern;181;194;287;268;360;332;378;351;276;309;267;203;2017
345*00;Einfacher Diebstahl in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen;566;698;976;926;1020;939;1012;975;946;966;1005;636;2017
345000;Einfacher Diebstahl in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen von sonstigem Gut;546;681;946;897;981;916;967;939;916;937;967;612;2017
345100;Einfacher Diebstahl in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen von Kraftwagen;6;2;5;2;7;4;8;5;6;4;11;6;2017
345500;Einfacher Diebstahl in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen von unbaren Zahlungsmitteln;14;15;25;27;32;19;37;31;24;25;27;18;2017
350*00;Einfacher Diebstahl an/aus Kraftfahrzeugen;8711;8987;10793;10155;11598;11512;11460;11133;10808;11242;10390;8915;2017
350000;Einfacher Diebstahl an/aus Kraftfahrzeugen von sonstigem Gut;8440;8711;10428;9776;11126;10943;10925;10545;10316;10754;9990;8619;2017
350500;Einfacher Diebstahl aus Kraftfahrzeugen von unbaren Zahlungsmitteln;271;276;365;379;472;569;535;588;492;488;400;296;2017
371000;Einfacher Diebstahl von Betäubungsmitteln aus Apotheken;2;0;1;2;5;5;2;0;2;2;1;1;2017
372000;Einfacher Diebstahl von Betäubungsmitteln aus Arztpraxen;4;4;1;1;0;2;3;3;2;2;2;2;2017
373000;Einfacher Diebstahl von Betäubungsmitteln aus Krankenhäusern;18;18;31;14;21;19;23;17;21;26;21;18;2017
374000;Einfacher Diebstahl von Betäubungsmitteln bei Herstellern und Großhändlern;3;1;1;3;2;1;1;1;2;0;1;0;2017
375000;Einfacher Diebstahl von Rezeptformularen zur Erlangung von Betäubungsmitteln;4;6;9;6;10;4;6;10;7;10;4;5;2017
390000;Einfacher Taschendiebstahl von sonstigem Gut;6373;7112;6836;6554;6335;6315;6830;5850;6147;6241;6151;6761;2017
390500;Einfacher Taschendiebstahl von unbaren Zahlungsmitteln;3145;3647;3880;3468;3483;3408;3648;2965;3071;3120;3444;3772;2017
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;69733;67846;80818;71729;81419;79118;79650;75814;75327;78687;77026;66909;2017
4.00E+100;Schwerer Diebstahl von Kraftwagen;1867;2055;2499;2121;2124;2060;1976;2044;2421;2338;2190;1637;2017
4.00E+200;Schwerer Diebstahl von Mopeds und Krafträdern;635;891;1178;1382;1611;1780;1822;1805;1540;1773;1074;745;2017
4.00E+300;Schwerer Diebstahl von Fahrrädern;11911;12877;19637;19443;25581;27776;27469;25697;24369;22946;18517;12678;2017
4**400;Schwerer Diebstahl von Schusswaffen;39;58;41;34;33;36;25;22;29;44;39;45;2017
4**500;Schwerer Diebstahl von unbaren Zahlungsmitteln;943;858;930;840;1015;1046;1002;925;953;1009;832;827;2017
4**700;Schwerer Diebstahl von/aus Automaten;1285;932;1140;990;1219;1054;1003;997;946;1159;1184;1106;2017
4**800;Schwerer Diebstahl von Antiquitäten, Kunst- und sakralen Gegenständen;30;41;41;62;48;47;76;49;43;43;59;51;2017
400000;Sonstiger schwerer Diebstahl insgesamt §§ 243 - 244a StGB;10827;10672;12463;11063;11559;10735;11376;10553;10075;10887;10601;9999;2017
400010;Besonders schwerer Fall des Diebstahls;10496;10428;12167;10800;11242;10462;11095;10338;9857;10649;10362;9818;2017
400020;Sonstiger schwerer Diebstahl (ohne WED) §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;331;244;296;263;317;273;281;215;218;238;239;181;2017
400100;Schwerer Diebstahl insgesamt von Kraftwagen;1808;1999;2440;2064;2059;1988;1916;1986;2365;2274;2138;1592;2017
400110;Besonders schwerer Fall des Diebstahls von Kraftwagen;1673;1868;2324;1973;1957;1905;1850;1894;2260;2182;2041;1504;2017
400120;Schwerer Diebstahl von Kraftwagen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;135;131;116;91;102;83;66;92;105;92;97;88;2017
400200;Schwerer Diebstahl insgesamt von Mopeds und Krafträdern;613;873;1152;1357;1584;1752;1797;1775;1516;1743;1050;729;2017
400210;Besonders schwerer Fall des Diebstahls von Mopeds und Krafträdern;609;863;1144;1347;1568;1738;1781;1764;1509;1729;1041;726;2017
400220;Schwerer Diebstahl von Mopeds und Krafträdern §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;4;10;8;10;16;14;16;11;7;14;9;3;2017
400300;Schwerer Diebstahl insgesamt von Fahrrädern;10057;11167;17459;17314;22996;25435;25115;23426;22360;20880;16690;11118;2017
400310;Besonders schwerer Fall des Diebstahls von Fahrrädern;10049;11156;17440;17268;22954;25401;25053;23369;22335;20838;16675;11093;2017
400320;Schwerer Diebstahl von Fahrrädern §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;8;11;19;46;42;34;62;57;25;42;15;25;2017
400400;Schwerer Diebstahl insgesamt von Schusswaffen;9;17;16;12;9;19;9;7;11;17;10;5;2017
400410;Besonders schwerer Fall des Diebstahls von Schusswaffen;8;16;16;12;7;17;8;7;11;17;9;4;2017
400420;Schwerer Diebstahl von Schusswaffen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;1;1;0;0;2;2;1;0;0;0;1;1;2017
400500;Schwerer Diebstahl insgesamt von unbaren Zahlungsmitteln;114;89;114;94;126;115;111;111;112;101;108;81;2017
400510;Besonders schwerer Fall des Diebstahls von unbaren Zahlungsmitteln;110;87;111;91;121;113;106;104;101;95;107;75;2017
400520;Schwerer Diebstahl von unbaren Zahlungsmitteln §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;4;2;3;3;5;2;5;7;11;6;1;6;2017
400700;Schwerer Diebstahl insgesamt von/aus Automaten;966;670;909;750;961;832;756;770;718;869;926;875;2017
400710;Besonders schwerer Fall des Diebstahls von/aus Automaten;932;651;888;702;937;803;744;760;705;854;902;865;2017
400720;Schwerer Diebstahl von/aus Automaten §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;34;19;21;48;24;29;12;10;13;15;24;10;2017
400800;Schwerer Diebstahl insgesamt von Antiquitäten, Kunst- und sakralen Gegenständen;23;29;31;36;32;35;55;38;30;30;45;34;2017
400810;Besonders schwerer Fall des Diebstahls von Antiquitäten, Kunst- und sakralen Gegenständen;23;29;31;36;32;34;55;37;30;29;45;34;2017
400820;Schwerer Diebstahl von Antiquitäten, Kunst- und sakralen Gegenständen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;0;0;0;0;0;1;0;1;0;1;0;0;2017
405*00;Schwerer Diebstahl in/aus Banken, Sparkassen, Postfilialen und -agenturen und dergleichen;87;117;85;88;95;77;72;53;81;87;81;99;2017
405000;Schwerer Diebstahl insgesamt in/aus Banken, Sparkassen, Postfilialen und -agenturen und dergleichen;87;117;85;88;95;77;72;53;81;87;81;99;2017
405010;Besonders schwerer Fall des Diebstahls in/aus Banken, Sparkassen, Postfilialen und -agenturen und dergleichen;79;104;67;81;78;66;60;41;71;74;71;85;2017
405020;Schwerer Diebstahl in/aus Banken, Sparkassen, Postfilialen und -agenturen und dergleichen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;8;13;18;7;17;11;12;12;10;13;10;14;2017
410*00;Schwerer Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen;5486;5246;6158;5781;6410;5590;5667;5313;5266;5673;5553;4665;2017
410000;Schwerer Diebstahl insgesamt in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von sonstigem Gut;5213;5001;5837;5447;6037;5251;5318;4987;4948;5341;5280;4408;2017
410010;Besonders schwerer Fall des Diebstahls in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von sonstigem Gut;5142;4933;5729;5353;5899;5151;5244;4919;4891;5277;5208;4353;2017
410020;Schwerer Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von sonstigem Gut §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;71;68;108;94;138;100;74;68;57;64;72;55;2017
410100;Schwerer Diebstahl insgesamt in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Kraftwagen;48;50;51;43;51;56;50;42;39;50;43;37;2017
